521	35.276	139.155	1	20	4.284	2	11.5	72.5	188.2	121.6153128
536	35.276	139.155	1	20	4.284	2	14.1	291.5	194.6	125.1167134
621	35.276	139.155	1	20	4.284	2	18.1	87	226	144.9579832
442	35.276	139.155	1	20	4.284	2	21.8	164	122.3	103.1746032
489	35.276	139.155	1	20	4.284	2	25.9	109.5	158.2	114.1456583
581	35.276	139.155	1	20	4.284	2	27.5	149.5	235.7	135.620915
502	35.276	139.155	1	20	4.284	2	23.5	252	191.4	117.1802054
324	35.276	139.155	1	20	4.284	2	19.4	342	111.2	75.6302521
400	35.276	139.155	1	20	4.284	2	11.5	55	178.6	93.37068161
406	35.276	139.155	1	20	4.284	3	6.5	67	188.3	94.77124183
405	35.276	139.155	1	20	4.284	3	5.2	43.5	183.4	94.53781513
316	35.276	139.155	1	20	4.284	3	5.1	120	108.8	73.76283847
488	35.276	139.155	1	20	4.284	3	9.3	200	177.5	113.9122316
536	35.276	139.155	1	20	4.284	3	12.9	167	198	125.1167134
648	35.276	139.155	1	20	4.284	3	18.5	104	257.5	151.2605042
502	35.276	139.155	1	20	4.284	3	22	282	176.9	117.1802054
532	35.276	139.155	1	20	4.284	3	25.5	49	188.4	124.1830065
438	35.276	139.155	1	20	4.284	3	26.7	139.5	144	102.2408964
453	35.276	139.155	1	20	4.284	3	21.8	116	162.3	105.7422969
26	35.276	139.155	1	30	4.07	0	8.6	244	138.8	6.388206388
467	35.276	139.155	1	30	4.07	0	13.6	163.5	160.9	114.7420147
511	35.276	139.155	1	30	4.07	0	18.1	231	196.1	125.5528256
394	35.276	139.155	1	30	4.07	0	20.7	276	111.9	96.80589681
465	35.276	139.155	1	30	4.07	0	25.4	147	179.7	114.2506143
582	35.276	139.155	1	30	4.07	0	27.1	33	256.7	142.997543
470	35.276	139.155	1	30	4.07	0	24.3	303	185.9	115.4791155
446	35.276	139.155	1	30	4.07	0	18.3	109	182.9	109.5823096
372	35.276	139.155	1	30	4.07	0	11.3	183.5	160.7	91.4004914
352	35.276	139.155	1	30	4.07	0	6.2	144.5	152.4	86.48648649
459	35.276	139.155	1	30	4.07	0	4.2	63	196.4	112.7764128
379	35.276	139.155	1	30	4.07	0	5.1	96	138.5	93.12039312
511	35.276	139.155	1	30	4.07	1	11.5	72.5	188.2	125.5528256
506	35.276	139.155	1	30	4.07	1	14.1	291.5	194.6	124.3243243
581	35.276	139.155	1	30	4.07	1	18.1	87	226	142.7518428
412	35.276	139.155	1	20	4.99	0	18.3	109	182.9	82.56513026
345	35.276	139.155	1	20	4.99	0	11.3	183.5	160.7	69.13827655
290	35.276	139.155	1	20	4.99	0	6.2	144.5	152.4	58.11623246
394	35.276	139.155	1	20	4.99	0	4.2	63	196.4	78.95791583
374	35.276	139.155	1	20	4.99	0	5.1	96	138.5	74.9498998
514	35.276	139.155	1	20	4.99	0	11.5	72.5	188.2	103.006012
584	35.276	139.155	1	20	4.99	0	14.1	291.5	194.6	117.0340681
718	35.276	139.155	1	20	4.99	0	18.1	87	226	143.8877756
537	35.276	139.155	1	20	4.99	0	21.8	164	122.3	107.6152305
585	35.276	139.155	1	20	4.99	0	25.9	109.5	158.2	117.2344689
656	35.276	139.155	1	20	4.99	0	27.5	149.5	235.7	131.4629259
552	35.276	139.155	1	20	4.99	0	23.5	252	191.4	110.6212425
340	35.276	139.155	1	20	4.99	1	19.4	342	111.2	68.13627255
362	35.276	139.155	1	20	4.99	1	11.5	55	178.6	72.54509018
335	35.276	139.155	1	20	4.99	1	6.5	67	188.3	67.13426854
364	35.276	139.155	1	20	4.99	1	5.2	43.5	183.4	72.94589178
323	35.276	139.155	1	20	4.99	1	5.1	120	108.8	64.72945892
511	35.276	139.155	1	20	4.99	1	9.3	200	177.5	102.4048096
593	35.276	139.155	1	20	4.99	1	12.9	167	198	118.8376754
746	35.276	139.155	1	20	4.99	1	18.5	104	257.5	149.498998
598	35.276	139.155	1	20	4.99	1	22	282	176.9	119.8396794
625	35.276	139.155	1	20	4.99	1	25.5	49	188.4	125.250501
512	35.276	139.155	1	20	4.99	1	26.7	139.5	144	102.6052104
503	35.276	139.155	1	20	4.99	1	21.8	116	162.3	100.8016032
373	35.276	139.155	1	20	4.99	2	17.6	459	128.6	74.749499
301	35.276	139.155	1	20	4.99	2	13.2	84	131.4	60.32064128
331	35.276	139.155	1	20	4.99	2	6.3	89.5	195.7	66.33266533
351	35.276	139.155	1	20	4.99	2	5	141	182.7	70.34068136
404	35.276	139.155	1	20	4.99	2	5.8	52.5	163.3	80.96192385
536	35.276	139.155	1	20	4.99	2	9.8	136.5	189.1	107.4148297
494	35.276	139.155	1	20	4.99	2	14.4	161.5	139.2	98.99799599
709	35.276	139.155	1	20	4.99	2	19.9	98	232.3	142.0841683
544	35.276	139.155	1	20	4.99	2	21	183.5	124.8	109.0180361
559	35.276	139.155	1	20	4.99	2	25.7	419	179.3	112.0240481
569	35.276	139.155	1	20	4.99	2	26.6	153	175.4	114.0280561
415	35.276	139.155	1	20	4.99	2	22.1	355	121.8	83.16633267
461	35.276	139.155	1	20	4.99	3	17.6	54	189.3	92.38476954
274	35.276	139.155	1	20	4.99	3	13.8	183	111.7	54.90981964
288	35.276	139.155	1	20	4.99	3	9	120	158.2	57.71543086
354	35.276	139.155	1	20	4.99	3	5.5	92.5	189.3	70.94188377
394	35.276	139.155	1	20	4.99	3	6.6	137.5	152.1	78.95791583
469	35.276	139.155	1	20	4.99	3	9.6	133	155.7	93.98797595
459	35.276	139.155	1	20	4.99	3	15	190.5	127	91.98396794
644	35.276	139.155	1	20	4.99	3	19.3	143	201.7	129.0581162
505	35.276	139.155	1	20	4.99	3	21.6	170.5	133.2	101.2024048
565	35.276	139.155	1	20	4.99	3	24.8	165.5	159	113.2264529
361	35.276	139.155	1	20	4.99	3	26.7	213.5	179.3	72.34468938
361	35.276	139.155	1	20	4.99	3	23.9	308.5	100.1	72.34468938
329	35.276	139.155	1	20	4.99	4	18.5	109	104.9	65.93186373
272	35.276	139.155	1	20	4.99	4	11.3	181	114.8	54.50901804
315	35.276	139.155	1	20	4.99	4	8.6	138	179.8	63.12625251
399	35.276	139.155	1	20	4.99	4	5.2	27	230	79.95991984
448	35.276	139.155	1	20	4.99	4	6.4	61.5	194	89.77955912
513	35.276	139.155	1	20	4.99	4	7.7	119.5	174.5	102.8056112
583	35.276	139.155	1	20	4.99	4	14.1	180	189.4	116.8336673
669	35.276	139.155	1	20	4.99	4	19.1	87	227.9	134.0681363
593	35.276	139.155	1	20	4.99	4	21.2	145	169.8	118.8376754
623	35.276	139.155	1	20	4.99	4	26.6	66.5	203.7	124.8496994
477	35.276	139.155	1	20	4.99	4	26.1	186.5	121.7	95.59118236
437	35.276	139.155	1	20	4.99	4	22.3	274.5	131.1	87.5751503
308	35.276	139.155	1	20	4.99	5	17	532.5	105.2	61.72344689
341	35.276	139.155	1	20	4.99	5	12.1	43	162.9	68.33667335
333	35.276	139.155	1	20	4.99	5	6.1	17	203.6	66.73346693
366	35.276	139.155	1	20	4.99	5	4.4	110.5	194.9	73.34669339
441	35.276	139.155	1	20	4.99	5	5.1	8	177	88.37675351
508	35.276	139.155	1	20	4.99	5	11.3	291	185.9	101.8036072
587	35.276	139.155	1	20	4.99	5	16.3	172.5	212.1	117.6352705
610	35.276	139.155	1	20	4.99	5	19.3	199	191.5	122.244489
540	35.276	139.155	1	20	4.99	5	22.1	187	166.5	108.2164329
666	35.276	139.155	1	20	4.99	5	27.5	265.5	237.1	133.4669339
398	35.276	139.155	1	30	3.8	0	11.3	183.5	160.7	104.7368421
377	35.276	139.155	1	30	3.8	0	6.2	144.5	152.4	99.21052632
491	35.276	139.155	1	30	3.8	0	4.2	63	196.4	129.2105263
397	35.276	139.155	1	30	3.8	0	5.1	96	138.5	104.4736842
543	35.276	139.155	1	30	3.8	0	11.5	72.5	188.2	142.8947368
547	35.276	139.155	1	30	3.8	0	14.1	291.5	194.6	143.9473684
634	35.276	139.155	1	30	3.8	0	18.1	87	226	166.8421053
447	35.276	139.155	1	30	3.8	0	21.8	164	122.3	117.6315789
494	35.276	139.155	1	30	3.8	0	25.9	109.5	158.2	130
593	35.276	139.155	1	30	3.8	0	27.5	149.5	235.7	156.0526316
519	35.276	139.155	1	30	3.8	0	23.5	252	191.4	136.5789474
350	35.276	139.155	1	30	3.8	0	19.4	342	111.2	92.10526316
448	35.276	139.155	1	30	3.8	1	11.5	55	178.6	117.8947368
456	35.276	139.155	1	30	3.8	1	6.5	67	188.3	120
446	35.276	139.155	1	30	3.8	1	5.2	43.5	183.4	117.3684211
345	35.276	139.155	1	30	3.8	1	5.1	120	108.8	90.78947368
511	35.276	139.155	1	30	3.8	1	9.3	200	177.5	134.4736842
549	35.276	139.155	1	30	3.8	1	12.9	167	198	144.4736842
653	35.276	139.155	1	30	3.8	1	18.5	104	257.5	171.8421053
505	35.276	139.155	1	30	3.8	1	22	282	176.9	132.8947368
529	35.276	139.155	1	30	3.8	1	25.5	49	188.4	139.2105263
427	35.276	139.155	1	30	3.8	1	26.7	139.5	144	112.3684211
473	35.276	139.155	1	30	3.8	1	21.8	116	162.3	124.4736842
382	35.276	139.155	1	30	3.8	1	17.6	459	128.6	100.5263158
351	35.276	139.155	1	30	3.8	2	13.2	84	131.4	92.36842105
469	35.276	139.155	1	30	3.8	2	6.3	89.5	195.7	123.4210526
459	35.276	139.155	1	30	3.8	2	5	141	182.7	120.7894737
455	35.276	139.155	1	30	3.8	2	5.8	52.5	163.3	119.7368421
533	35.276	139.155	1	30	3.8	2	9.8	136.5	189.1	140.2631579
448	35.276	139.155	1	30	3.8	2	14.4	161.5	139.2	117.8947368
621	35.276	139.155	1	30	3.8	2	19.9	98	232.3	163.4210526
452	35.276	139.155	1	30	3.8	2	21	183.5	124.8	118.9473684
478	35.276	139.155	1	30	3.8	2	25.7	419	179.3	125.7894737
486	35.276	139.155	1	30	3.8	2	26.6	153	175.4	127.8947368
388	35.276	139.155	1	30	3.8	2	22.1	355	121.8	102.1052632
489	35.276	139.155	1	30	3.8	2	17.6	54	189.3	128.6842105
306	35.276	139.155	1	30	3.8	3	13.8	183	111.7	80.52631579
379	35.276	139.155	1	30	3.8	3	9	120	158.2	99.73684211
453	35.276	139.155	1	30	3.8	3	5.5	92.5	189.3	119.2105263
430	35.276	139.155	1	30	3.8	3	6.6	137.5	152.1	113.1578947
461	35.276	139.155	1	30	3.8	3	9.6	133	155.7	121.3157895
416	35.276	139.155	1	30	3.8	3	15	190.5	127	109.4736842
559	35.276	139.155	1	30	3.8	3	19.3	143	201.7	147.1052632
429	35.276	139.155	1	30	3.8	3	21.6	170.5	133.2	112.8947368
473	35.276	139.155	1	30	3.8	3	24.8	165.5	159	124.4736842
489	35.276	139.155	1	30	3.8	3	26.7	213.5	179.3	128.6842105
317	35.276	139.155	1	30	3.8	3	23.9	308.5	100.1	83.42105263
326	35.276	139.155	1	30	3.8	3	18.5	109	104.9	85.78947368
296	35.276	139.155	1	30	3.8	4	8.6	138	179.8	77.89473684
523	35.276	139.155	1	30	3.8	4	5.2	27	230	137.6315789
499	35.276	139.155	1	30	3.8	4	6.4	61.5	194	131.3157895
499	35.276	139.155	1	30	3.8	4	7.7	119.5	174.5	131.3157895
526	35.276	139.155	1	30	3.8	4	14.1	180	189.4	138.4210526
571	35.276	139.155	1	30	3.8	4	19.1	87	227.9	150.2631579
489	35.276	139.155	1	30	3.8	4	21.2	145	169.8	128.6842105
522	35.276	139.155	1	30	3.8	4	26.6	66.5	203.7	137.3684211
401	35.276	139.155	1	30	3.8	4	26.1	186.5	121.7	105.5263158
396	35.276	139.155	1	30	3.8	4	22.3	274.5	131.1	104.2105263
302	35.276	139.155	1	30	3.8	4	17	532.5	105.2	79.47368421
398	35.276	139.155	1	30	3.8	5	12.1	43	162.9	104.7368421
279	35.276	139.155	1	30	4.16	0	21.9	195	115.2	67.06730769
378	35.276	139.155	1	30	4.16	0	17.4	287	146.3	90.86538462
375	35.276	139.155	1	30	4.16	0	11.5	110	163.4	90.14423077
399	35.276	139.155	1	30	4.16	0	7.1	46	174.2	95.91346154
422	35.276	139.155	1	30	4.16	0	6.5	137	173.3	101.4423077
420	35.276	139.155	1	30	4.16	0	6.7	37	168.9	100.9615385
506	35.276	139.155	1	30	4.16	0	11.1	149	200.3	121.6346154
441	35.276	139.155	1	30	4.16	0	15.4	89	156.9	106.0096154
402	35.276	139.155	1	30	4.16	0	17.3	189	115	96.63461538
359	35.276	139.155	1	30	4.16	0	20.2	306	111	86.29807692
462	35.276	139.155	1	30	4.16	0	26.7	168	146.7	111.0576923
529	35.276	139.155	1	30	4.16	0	26.7	118	232.2	127.1634615
334	35.276	139.155	1	30	4.16	1	21.6	103	126.3	80.28846154
444	35.276	139.155	1	30	4.16	1	17.5	267	189.6	106.7307692
359	35.276	139.155	1	30	4.16	1	10.5	69	147	86.29807692
309	35.276	139.155	1	30	4.16	1	6.9	98	124.4	74.27884615
456	35.276	139.155	1	30	4.16	1	4.7	154	189.5	109.6153846
342	35.276	139.155	1	30	4.16	1	5.6	66	120.6	82.21153846
450	35.276	139.155	1	30	4.16	1	8.1	238	160.2	108.1730769
407	35.276	139.155	1	30	4.16	1	14.6	176	146.3	97.83653846
419	35.276	139.155	1	30	4.16	1	17.7	196	114.4	100.7211538
338	35.276	139.155	1	30	4.16	1	21.8	114	73.6	81.25
291	35.276	139.155	1	30	4.16	1	22.2	331	37.9	69.95192308
372	35.276	139.155	1	30	4.16	1	25	523	133.6	89.42307692
421	35.276	139.155	1	30	4.16	2	23.3	169	175.5	101.2019231
376	35.276	139.155	1	30	4.16	2	16.6	177	136.1	90.38461538
216	35.276	139.155	1	30	4.16	2	14.1	308	77.8	51.92307692
390	35.276	139.155	1	30	4.16	2	8.5	61	183.7	93.75
444	35.276	139.155	1	30	4.16	2	5.1	17	192.3	106.7307692
498	35.276	139.155	1	30	4.16	2	7.6	71	213.3	119.7115385
443	35.276	139.155	1	30	4.16	2	9	145	162.7	106.4903846
533	35.276	139.155	1	30	4.16	2	15.2	135	225.3	128.125
379	35.276	139.155	1	30	4.16	2	18.9	236	120.8	91.10576923
414	35.276	139.155	1	30	4.16	2	22.4	247	127	99.51923077
505	35.276	139.155	1	30	4.16	2	26.3	70	197.5	121.3942308
430	35.276	139.155	1	30	4.16	2	25.5	141	163.5	103.3653846
354	35.276	139.155	1	30	4.16	3	24.1	155	121	85.09615385
288	35.276	139.155	1	30	4.16	3	16.8	809	109.3	69.23076923
368	35.276	139.155	1	30	4.16	3	14.3	164	164.6	88.46153846
358	35.276	139.155	1	30	4.16	3	9.5	88	148	86.05769231
410	35.276	139.155	1	30	4.16	3	5.8	65	175.2	98.55769231
312	35.276	139.155	1	30	4.16	3	5.5	109	112.7	75
464	35.276	139.155	1	30	4.16	3	8.8	140	162.3	111.5384615
516	35.276	139.155	1	30	4.16	3	14.5	83	191.1	124.0384615
503	35.276	139.155	1	30	4.16	3	17.1	106	156.2	120.9134615
370	35.276	139.155	1	30	4.16	3	21.9	203	71.8	88.94230769
370	35.276	139.155	1	30	4.16	3	24.4	309	82.5	88.94230769
446	35.276	139.155	1	30	4.16	3	26.5	151	138	107.2115385
381	35.276	139.155	1	30	4.16	4	23.2	89	144.4	91.58653846
319	35.276	139.155	1	30	4.16	4	18.2	150	118.4	76.68269231
378	35.276	139.155	1	30	4.16	4	11.8	24	166.1	90.86538462
456	35.276	139.155	1	30	4.16	4	5.3	3	204.3	109.6153846
320	35.276	139.155	1	30	4.16	4	4	93	122.4	76.92307692
331	35.276	139.155	1	30	4.16	4	6.5	208	115.8	79.56730769
461	35.276	139.155	1	30	4.16	4	9.2	144	156.7	110.8173077
364	35.276	139.155	1	30	4.16	4	12.9	201	136.8	87.5
287	35.276	139.155	1	30	4.16	4	18	189	94.7	68.99038462
243	35.276	139.155	1	30	4.16	4	21.2	195	54.7	58.41346154
214	35.276	139.155	1	30	4.16	4	24.4	317	40.1	51.44230769
328	35.276	139.155	1	30	4.16	4	25.5	187	159.3	78.84615385
268	35.276	139.155	1	30	4.16	5	22.7	76	120.6	64.42307692
309	35.276	139.155	1	30	4.16	5	18.6	156	136.1	74.27884615
322	35.276	139.155	1	30	4.16	5	13.4	111	131.9	77.40384615
304	35.276	139.155	1	30	4.16	5	8.7	148	130.5	73.07692308
369	35.276	139.155	1	30	4.16	5	6.4	74	157.9	88.70192308
397	35.276	139.155	1	30	4.16	5	7.7	82	166.2	95.43269231
508	35.276	139.155	1	30	4.16	5	10	122	200.3	122.1153846
414	35.276	139.155	1	30	4.16	5	13	124	148.3	99.51923077
537	35.276	139.155	1	30	4.16	5	18.4	185	223.9	129.0865385
443	35.276	139.155	1	30	4.16	5	21.5	152	187.5	106.4903846
289	35.276	139.155	1	30	4.16	5	23.2	570	76.3	69.47115385
490	35.276	139.155	1	30	4.16	5	27.1	66	252.5	117.7884615
321	35.276	139.155	1	30	4.16	6	23.8	280	116.5	77.16346154
322	35.276	139.155	1	30	4.16	6	17.9	130	124.9	77.40384615
295	35.276	139.155	1	30	4.16	6	12.2	23	130.3	70.91346154
348	35.276	139.155	1	30	4.16	6	8	115	173.3	83.65384615
300	35.276	139.155	1	30	4.16	6	4.8	43	135.1	72.11538462
446	35.276	139.155	1	30	4.16	6	4.9	78	201.4	107.2115385
429	35.276	139.155	1	30	4.16	6	10.1	133.5	180.5	103.125
412	35.276	139.155	1	30	4.16	6	14.2	246	167.7	99.03846154
409	35.276	139.155	1	30	4.16	6	17.8	380	143.7	98.31730769
347	35.276	139.155	1	30	4.16	6	20.2	406.5	101.1	83.41346154
460	35.276	139.155	1	30	4.16	6	25.7	27	174.9	110.5769231
379	35.276	139.155	1	30	4.16	6	26.2	291	186.4	91.10576923
286	35.276	139.155	1	30	4.16	7	23	164	148.7	68.75
275	35.276	139.155	1	30	4.16	7	18.4	73	143.4	66.10576923
232	35.276	139.155	1	30	4.16	7	12.4	82.5	135.7	55.76923077
281	35.276	139.155	1	30	4.16	7	9.2	71	176.2	67.54807692
292	35.276	139.155	1	30	4.16	7	6.4	185	154	70.19230769
282	35.276	139.155	1	30	4.16	7	7.7	127.5	116.8	67.78846154
377	35.276	139.155	1	30	4.16	7	9.5	184	150	90.625
474	35.276	139.155	1	30	4.16	7	14.6	140.5	221.1	113.9423077
391	35.276	139.155	1	30	4.16	7	19	228.5	161.9	93.99038462
327	35.276	139.155	1	30	4.16	7	21.4	176	117	78.60576923
277	35.276	139.155	1	30	4.16	7	25.1	169.5	81.9	66.58653846
428	35.276	139.155	1	30	4.16	7	25.9	122	173.7	102.8846154
406	35.276	139.155	1	30	4.16	8	22.2	52	151.5	97.59615385
375	35.276	139.155	1	30	4.16	8	17.9	227.5	154.4	90.14423077
295	35.276	139.155	1	30	4.16	8	13	162.5	121.7	70.91346154
373	35.276	139.155	1	30	4.16	8	8.4	81.5	164.4	89.66346154
442	35.276	139.155	1	30	4.16	8	6.3	21.5	200.7	106.25
303	35.276	139.155	1	30	4.16	8	6.4	164	110.9	72.83653846
380	35.276	139.155	1	30	4.16	8	9.2	394.5	121.8	91.34615385
384	35.276	139.155	1	30	4.16	8	12.5	358	135.8	92.30769231
453	35.276	139.155	1	30	4.16	8	18	160.5	187.3	108.8942308
418	35.276	139.155	1	30	4.16	8	22.8	193	147.5	100.4807692
452	35.276	139.155	1	30	4.16	8	27.2	195	209.8	108.6538462
474	35.276	139.155	1	30	4.16	8	28.4	65	249.6	113.9423077
310	35.276	139.155	1	30	4.16	9	24.5	605	177.4	74.51923077
256	35.276	139.155	1	30	4.16	9	18.6	262.5	99.5	61.53846154
421	35.276	139.155	1	30	4.16	9	12.4	88	171.2	101.2019231
436	35.276	139.155	1	30	4.16	9	8.9	184.5	193.3	104.8076923
495	35.276	139.155	1	30	4.16	9	4	0	214.3	118.9903846
388	35.276	139.155	1	30	4.16	9	6.7	154.5	140.7	93.26923077
524	35.276	139.155	1	30	4.16	9	7.3	108	194.9	125.9615385
577	35.276	139.155	1	30	4.16	9	14	92	220.4	138.7019231
451	35.276	139.155	1	30	4.16	9	18.1	316.5	159.3	108.4134615
364	35.276	139.155	1	30	4.16	9	22.5	202	111.9	87.5
489	35.276	139.155	1	30	4.16	9	26.8	144.5	194.1	117.5480769
487	35.276	139.155	1	30	4.16	9	26.9	173	195.7	117.0673077
476	35.276	139.155	1	30	4.16	10	23.8	418.5	185.1	114.4230769
402	35.276	139.155	1	30	4.16	10	18.3	182	143.8	96.63461538
348	35.276	139.155	1	30	4.16	10	14	152.5	138.6	83.65384615
385	35.276	139.155	1	30	4.16	10	6.4	75	168.3	92.54807692
377	35.276	139.155	1	30	4.16	10	3.9	51	145.6	90.625
370	35.276	139.155	1	30	4.16	10	4.8	257.5	136.4	88.94230769
413	35.276	139.155	1	30	4.16	10	8.6	244	138.8	99.27884615
474	35.276	139.155	1	30	4.16	10	13.6	163.5	160.9	113.9423077
518	35.276	139.155	1	30	4.16	10	18.1	231	196.1	124.5192308
403	35.276	139.155	1	30	4.16	10	20.7	276	111.9	96.875
471	35.276	139.155	1	30	4.16	10	25.4	147	179.7	113.2211538
588	35.276	139.155	1	30	4.16	10	27.1	33	256.7	141.3461538
479	35.276	139.155	1	30	4.16	11	24.3	303	185.9	115.1442308
454	35.276	139.155	1	30	4.16	11	18.3	109	182.9	109.1346154
377	35.276	139.155	1	30	4.16	11	11.3	183.5	160.7	90.625
365	35.276	139.155	1	30	4.16	11	6.2	144.5	152.4	87.74038462
463	35.276	139.155	1	30	4.16	11	4.2	63	196.4	111.2980769
375	35.276	139.155	1	30	4.16	11	5.1	96	138.5	90.14423077
510	35.276	139.155	1	30	4.16	11	11.5	72.5	188.2	122.5961538
503	35.276	139.155	1	30	4.16	11	14.1	291.5	194.6	120.9134615
596	35.276	139.155	1	30	4.16	11	18.1	87	226	143.2692308
410	35.276	139.155	1	30	4.16	11	21.8	164	122.3	98.55769231
461	35.276	139.155	1	30	4.16	11	25.9	109.5	158.2	110.8173077
544	35.276	139.155	1	30	4.16	11	27.5	149.5	235.7	130.7692308
489	35.276	139.155	1	30	4.16	12	23.5	252	191.4	117.5480769
329	35.276	139.155	1	30	4.16	12	19.4	342	111.2	79.08653846
413	35.276	139.155	1	30	4.16	12	11.5	55	178.6	99.27884615
428	35.276	139.155	1	30	4.16	12	6.5	67	188.3	102.8846154
418	35.276	139.155	1	30	4.16	12	5.2	43.5	183.4	100.4807692
322	35.276	139.155	1	30	4.16	12	5.1	120	108.8	77.40384615
482	35.276	139.155	1	30	4.16	12	9.3	200	177.5	115.8653846
518	35.276	139.155	1	30	4.16	12	12.9	167	198	124.5192308
602	35.276	139.155	1	30	4.16	12	18.5	104	257.5	144.7115385
480	35.276	139.155	1	30	4.16	12	22	282	176.9	115.3846154
481	35.276	139.155	1	30	4.16	12	25.5	49	188.4	115.625
430	35.276	139.155	1	30	4.16	12	26.7	139.5	144	103.3653846
445	35.276	139.155	1	30	4.16	13	21.8	116	162.3	106.9711538
357	35.276	139.155	1	30	4.16	13	17.6	459	128.6	85.81730769
329	35.276	139.155	1	30	4.16	13	13.2	84	131.4	79.08653846
428	35.276	139.155	1	30	4.16	13	6.3	89.5	195.7	102.8846154
433	35.276	139.155	1	30	4.16	13	5	141	182.7	104.0865385
425	35.276	139.155	1	30	4.16	13	5.8	52.5	163.3	102.1634615
481	35.276	139.155	1	30	4.16	13	9.8	136.5	189.1	115.625
408	35.276	139.155	1	30	4.16	13	14.4	161.5	139.2	98.07692308
404	35.276	139.155	1	30	4.16	13	19.9	98	232.3	97.11538462
415	35.276	139.155	1	30	4.16	13	21	183.5	124.8	99.75961538
439	35.276	139.155	1	30	4.16	13	25.7	419	179.3	105.5288462
457	35.276	139.155	1	30	4.16	13	26.6	153	175.4	109.8557692
367	35.276	139.155	1	30	4.16	14	22.1	355	121.8	88.22115385
465	35.276	139.155	1	30	4.16	14	17.6	54	189.3	111.7788462
290	35.276	139.155	1	30	4.16	14	13.8	183	111.7	69.71153846
357	35.276	139.155	1	30	4.16	14	9	120	158.2	85.81730769
428	35.276	139.155	1	30	4.16	14	5.5	92.5	189.3	102.8846154
408	35.276	139.155	1	30	4.16	14	6.6	137.5	152.1	98.07692308
435	35.276	139.155	1	30	4.16	14	9.6	133	155.7	104.5673077
390	35.276	139.155	1	30	4.16	14	15	190.5	127	93.75
529	35.276	139.155	1	30	4.16	14	19.3	143	201.7	127.1634615
399	35.276	139.155	1	30	4.16	14	21.6	170.5	133.2	95.91346154
450	35.276	139.155	1	30	4.16	14	24.8	165.5	159	108.1730769
466	35.276	139.155	1	30	4.16	14	26.7	213.5	179.3	112.0192308
302	35.276	139.155	1	30	4.16	15	23.9	308.5	100.1	72.59615385
309	35.276	139.155	1	30	4.16	15	18.5	109	104.9	74.27884615
289	35.276	139.155	1	30	4.16	15	11.3	181	114.8	69.47115385
398	35.276	139.155	1	30	4.16	15	8.6	138	179.8	95.67307692
504	35.276	139.155	1	30	4.16	15	5.2	27	230	121.1538462
484	35.276	139.155	1	30	4.16	15	6.4	61.5	194	116.3461538
481	35.276	139.155	1	30	4.16	15	7.7	119.5	174.5	115.625
510	35.276	139.155	1	30	4.16	15	14.1	180	189.4	122.5961538
554	35.276	139.155	1	30	4.16	15	19.1	87	227.9	133.1730769
468	35.276	139.155	1	30	4.16	15	21.2	145	169.8	112.5
501	35.276	139.155	1	30	4.16	15	26.6	66.5	203.7	120.4326923
391	35.276	139.155	1	30	4.16	15	26.1	186.5	121.7	93.99038462
389	35.276	139.155	1	30	4.16	16	22.3	274.5	131.1	93.50961538
294	35.276	139.155	1	30	4.16	16	17	532.5	105.2	70.67307692
